################################################################################
GOLD TOK: 	 [['left', '-', 'wing']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'he has debated christian philosophers william lane craig and michael li ##cona on numerous occasions as well as renowned scholar john dominic cross ##an he has also debated noted ap ##ologists james white , jay smith , and david wood on several occasions .'
GOLD SEQ: 	 b'he has debated christian philosophers william lane craig and michael li ##cona on numerous occasions as well as renowned scholar john dominic cross ##an he has also debated ap ##ologists james white , jay smith , and david wood on several occasions .'
PRED SEQ:	 b'he has debated christian philosophers william lane craig and michael li ##cona on numerous occasions as well as scholar john dominic cross ##an he has also debated noted ap ##ologists james white , jay smith , and david wood on several occasions .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [6.958831e-06, 2.4782316e-06, 3.172791e-05, 0.01700545, 2.9451191e-06, 9.3574505e-07, 8.653997e-07, 9.706964e-07, 9.85397e-07, 1.0215323e-06, 1.1311743e-06, 1.116504e-06, 8.703915e-07, 0.00051309844, 1.3509593e-06, 8.4958134e-07, 1.1087519e-06, 1.2748758e-06, 0.70371014, 1.4029964e-05, 1.2535329e-06, 9.0161876e-07, 1.1816747e-06, 1.1828416e-06, 1.7742241e-06, 1.3577273e-06, 7.3631554e-06, 1.1586396e-05, 0.041227292, 0.055602584, 0.024510555, 8.428613e-07, 8.7694457e-07, 7.529832e-07, 8.317303e-07, 7.863744e-07, 7.0979564e-07, 9.1598577e-07, 9.387367e-07, 8.8862305e-07, 8.2540726e-07, 2.0709784e-05, 1.4223488e-06, 8.5076755e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the facility received worldwide media coverage in 2008 when former football star o . j . simpson was sent there after being sentenced to 33 years imprisonment , with a minimum of 9 years before becoming eligible for parole .'
GOLD SEQ: 	 b'the facility received wide media coverage in 2008 when former football star o . j . simpson was sent there after being sentenced to 33 years imprisonment , with a minimum of 9 years before becoming eligible for parole .'
PRED SEQ:	 b'the facility received worldwide media coverage in 2008 when former football o . j . simpson was sent there after being sentenced to 33 years imprisonment , with a minimum of 9 years before becoming eligible for parole .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.1298417e-06, 2.945077e-06, 2.2751644e-06, 3.1475367e-05, 1.2647266e-06, 1.3925094e-06, 6.832805e-07, 7.9487495e-07, 7.695513e-07, 8.806196e-06, 4.8717716e-06, 0.999708, 8.6135276e-07, 8.3988596e-07, 7.348631e-07, 6.8519637e-07, 6.682536e-07, 7.0495133e-07, 1.7141749e-06, 3.960439e-06, 7.883522e-07, 8.7473944e-07, 1.0861977e-06, 6.6500553e-07, 1.1054493e-06, 7.189759e-07, 2.2500353e-06, 5.977587e-07, 1.850905e-06, 6.7264233e-07, 5.1168604e-06, 7.1250173e-07, 9.34452e-07, 7.5705503e-07, 1.025596e-06, 1.8722819e-06, 1.9374597e-06, 6.145155e-07, 1.6811993e-06, 5.688924e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['wide']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"let ' s first give dewey ' s elegant example of inquiry in everyday life the quick once over , hitting just the high points of its analysis into pei ##rce ' s three kinds of reasoning ."
GOLD SEQ: 	 b"let ' s first give dewey ' s example of inquiry in everyday life the quick once over , hitting just the high points of its analysis into pei ##rce ' s three kinds of reasoning ."
PRED SEQ:	 b"let ' s first give dewey ' s example of inquiry in everyday life the quick once over , hitting just the high points of its analysis into pei ##rce ' s three kinds of reasoning ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [2.8920394e-06, 1.0034772e-06, 1.1524379e-06, 7.000766e-06, 1.0712507e-05, 1.6037773e-06, 7.188141e-07, 1.0209246e-06, 0.99923897, 1.4064362e-06, 6.219792e-07, 2.2079387e-06, 8.130128e-07, 1.6412524e-06, 7.685304e-07, 1.0820579e-06, 7.376812e-06, 2.437187e-06, 1.2487425e-06, 6.5156695e-07, 1.3547702e-05, 3.2625856e-05, 7.001715e-07, 1.3519905e-06, 7.8567354e-07, 6.204868e-07, 9.787511e-07, 1.3154063e-06, 3.7115938e-06, 1.0572744e-06, 1.1121767e-06, 7.0265247e-07, 8.432239e-07, 3.812493e-06, 9.800214e-07, 6.2829207e-07, 1.0549156e-06, 6.8438135e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'burma , officially the republic of the union of myanmar ( ; , p ##yi ##da ##un ##zu than ##md ##a my ##ma na ##inn ##gan ##da ##w , ) is a country in southeast asia .'
GOLD SEQ: 	 b'burma , or by decree of a military junta the republic of the union of myanmar ( ; , p ##yi ##da ##un ##zu than ##md ##a my ##ma na ##inn ##gan ##da ##w , ) is a country in southeast asia .'
PRED SEQ:	 b'burma , officially the republic of the union of myanmar ( ; , p ##yi ##da ##un ##zu than ##md ##a my ##ma na ##inn ##gan ##da ##w , ) is a state in southeast asia .'
GOLD DIST: 	 [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00073800265, 1.5721607e-06, 0.10651136, 1.0415896e-05, 5.520355e-05, 2.8386025e-06, 2.4236651e-06, 9.550509e-06, 1.9957038e-06, 6.905981e-06, 1.9264824e-06, 5.176727e-06, 3.6388922e-06, 0.0057521085, 0.0043848134, 0.003379017, 0.0025154327, 0.0010483913, 7.1523566e-05, 7.987749e-05, 9.056718e-05, 2.7806886e-05, 1.2091311e-05, 1.2768184e-05, 2.0438827e-05, 2.7783879e-05, 1.3039284e-05, 3.4426957e-05, 2.2317824e-06, 1.3432488e-06, 9.839583e-05, 0.01886582, 0.6990791, 0.00028900898, 7.327005e-06, 3.7792831e-06, 1.7754394e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['or', 'by', 'decree', 'of', 'a', 'military', 'junta']]
PRED TOK: 	 [['state']]
################################################################################
IN SEQ: 	 b'the series is a satirical parody of a middle class american lifestyle ep ##ito ##mi ##zed by its family of the same name , which consists of homer , marge , bart , lisa and maggie .'
GOLD SEQ: 	 b'the series is a satirical parody of a working class american lifestyle ep ##ito ##mi ##zed by its family of the same name , which consists of homer , marge , bart , lisa and maggie .'
PRED SEQ:	 b'the series is a satirical parody of a middle american lifestyle ep ##ito ##mi ##zed by its family of the same name , which consists of homer , marge , bart , lisa and maggie .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00013194984, 0.00011703557, 0.0009973021, 0.0021713658, 0.30660087, 0.07003925, 7.222321e-05, 0.13052486, 0.3002231, 0.3596348, 0.011168232, 0.009889937, 0.0004909727, 0.0010677781, 0.0013312293, 0.0031147525, 5.6464687e-06, 0.0019633716, 0.0008666625, 5.0341223e-06, 2.5901393e-06, 4.947169e-06, 7.6935185e-06, 1.8591544e-06, 1.6281294e-05, 0.00031202091, 3.7435982e-06, 0.00012439072, 3.4691677e-06, 6.309139e-05, 3.0963022e-06, 6.484215e-05, 3.1025272e-06, 3.992281e-05, 7.3797887e-06, 0.00335192, 3.4384238e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['working']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'mc ##hale is also a voice actor , having provided the voice of elliot in open season 2 after ashton ku ##tch ##er refused to reprise his role .'
GOLD SEQ: 	 b'mc ##hale is also a voice actor , having provided the voice of elliot in open season 2 after ashton ku ##tch ##er declined to reprise his role .'
PRED SEQ:	 b'mc ##hale is also a voice actor , having provided the voice of elliot in open season 2 after ashton ku ##tch ##er refused to reprise his role .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0004911185, 0.0013035503, 0.0010465243, 0.020094294, 0.1313189, 0.00060902775, 0.001985872, 9.154626e-06, 0.007651835, 0.003997667, 7.824979e-06, 4.649164e-05, 4.31064e-06, 0.00032713334, 9.965848e-06, 0.000240018, 5.585323e-06, 5.048906e-06, 0.003262259, 1.514494e-05, 8.253897e-06, 1.4641128e-05, 2.2583446e-05, 0.54852027, 1.46269895e-05, 0.00015700691, 0.0011474153, 2.5417054e-05, 6.6816074e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['declined']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'african british is the term used to describe the community previously mis ##lab ##elled as afro - caribbean , black british , uk black , coloured and black .'
GOLD SEQ: 	 b'african british is the term used to describe the community previously described as afro - caribbean , black british , uk black , coloured and black .'
PRED SEQ:	 b'african british is the term used to describe the community previously as afro - caribbean , black british , uk black , coloured and black .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.5311452e-06, 2.3112489e-06, 1.0765275e-06, 9.892518e-07, 9.682233e-07, 1.3937237e-06, 5.925466e-07, 8.901031e-07, 1.0001668e-06, 9.544846e-06, 4.6149435e-05, 0.9998406, 0.9998172, 0.9998135, 7.6332236e-07, 1.4836904e-06, 8.9083085e-07, 2.0050172e-06, 5.890438e-07, 3.9441147e-06, 1.86746e-06, 5.645202e-07, 1.1281619e-05, 3.5134706e-06, 5.6930656e-07, 1.921213e-06, 6.030183e-07, 1.7580027e-06, 5.5687485e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['described']]
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"the roland xp - 50 is the first music works ##tation which featured roland ' s revolutionary mr ##c - pro sequence ##r ."
GOLD SEQ: 	 b"the roland xp - 50 is the first music works ##tation which featured roland ' s mr ##c - pro sequence ##r ."
PRED SEQ:	 b"the roland xp - 50 is the first music works ##tation which featured roland ' s mr ##c - pro sequence ##r ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [9.542192e-07, 8.582623e-07, 7.663187e-07, 8.012933e-07, 8.1286237e-07, 3.686315e-06, 9.554467e-07, 3.4857796e-06, 1.0971479e-06, 8.394448e-07, 8.667146e-07, 1.0513561e-06, 2.2943782e-06, 8.612419e-07, 6.5471875e-07, 7.848737e-07, 0.9996785, 9.582884e-07, 8.037547e-07, 7.5566e-07, 8.2652815e-07, 7.214025e-07, 6.863474e-07, 5.95931e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'macdonald " mac " ga ##rgan is a fictional character super ##vill ##ain appearing in american comic books published by marvel comics .'
GOLD SEQ: 	 b'macdonald " mac " ga ##rgan is a fictional character appearing in american comic books published by marvel comics .'
PRED SEQ:	 b'macdonald " mac " ga ##rgan is a fictional character appearing in american comic books published by marvel comics .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.3908251e-06, 7.040201e-07, 1.7960355e-06, 7.1876957e-07, 1.2611193e-06, 1.7530638e-06, 1.1269491e-06, 2.6240173e-06, 3.2700846e-06, 0.000369463, 0.99929214, 0.9992506, 0.9989089, 6.894741e-06, 1.1470956e-06, 4.066738e-06, 8.850101e-07, 8.3935834e-07, 1.0083332e-06, 7.503839e-07, 1.1508891e-06, 8.8642327e-07, 6.855513e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'over time , " cool " has been appropriated by american and world popular culture , generally , especially by youth .'
GOLD SEQ: 	 b'over time , " cool " has been adopted by american and world popular culture , generally , especially by youth .'
PRED SEQ:	 b'over time , " cool " has been used by american and world popular culture , generally , especially by youth .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.7464541e-06, 2.6861137e-05, 8.953295e-07, 8.4102896e-07, 2.0041829e-05, 7.4239176e-07, 8.101127e-06, 4.0265522e-06, 0.9980438, 1.7625302e-06, 8.191422e-06, 1.4966737e-06, 6.2839026e-05, 1.6950688e-06, 9.3455895e-07, 6.3111395e-07, 8.855125e-05, 6.514912e-07, 0.0005072054, 2.8781226e-06, 0.00039415245, 6.639511e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['adopted']]
PRED TOK: 	 [['used']]
################################################################################
IN SEQ: 	 b'the film also makes a compelling case for explosive gases entering private wells , causing " fl ##am ##mable water . "'
GOLD SEQ: 	 b'the film also makes a case for explosive gases entering private wells , causing " fl ##am ##mable water . "'
PRED SEQ:	 b'the film also makes a case for explosive gases entering private wells , causing " fl ##am ##mable water . "'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.3901582e-06, 1.9412662e-06, 1.4764628e-05, 0.00035539473, 1.4347996e-05, 0.99939525, 1.6868621e-06, 1.0220166e-06, 5.203003e-06, 1.5589177e-06, 1.2236953e-06, 1.4196887e-05, 9.630065e-07, 6.4351246e-07, 4.078747e-06, 6.7104827e-07, 1.1292578e-06, 1.0780748e-06, 1.050835e-06, 8.6657496e-07, 6.1872777e-07, 6.672665e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the soviet attack outraged americans , with some businesses refusing to sell supplies to the soviet regime .'
GOLD SEQ: 	 b'the soviet attack outraged americans , with some businesses refusing to sell supplies to the soviet union .'
PRED SEQ:	 b'the soviet attack outraged americans , with some businesses refusing to sell supplies to the soviet government .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [1.9962615e-06, 3.9228003e-06, 0.0011441605, 0.00028274674, 4.5934514e-05, 7.058979e-07, 1.359308e-06, 1.1838554e-05, 4.194089e-06, 2.466485e-06, 6.4041035e-07, 9.3668166e-07, 1.5219024e-06, 1.3957027e-06, 1.2375105e-05, 1.5371e-05, 0.9980862, 7.956804e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['union']]
PRED TOK: 	 [['government']]
################################################################################
IN SEQ: 	 b"american come ##die ##nne margaret cho ' s routines involve her love for his films ."
GOLD SEQ: 	 b"american comedian margaret cho ' s routines involve her love for his films ."
PRED SEQ:	 b"american comedian margaret cho ' s routines involve her love for his films ."
GOLD DIST: 	 [0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [2.1208953e-06, 0.99995863, 0.99995816, 0.9999577, 6.978396e-07, 6.4752686e-07, 5.9215006e-07, 6.0893666e-07, 6.9437823e-07, 1.0428869e-06, 9.007516e-07, 1.0922391e-06, 6.594184e-07, 8.921912e-07, 7.613826e-07, 6.4303333e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 [['comedian']]
PRED TOK: 	 [['comedian']]
################################################################################
IN SEQ: 	 b'she is known for her variety of play , and strong volley ##ing ability .'
GOLD SEQ: 	 b'she is known for her variety of play , and volley ##ing ability .'
PRED SEQ:	 b'she is known for her variety of play , and volley ##ing ability .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0011046344, 0.0008457481, 0.0015671708, 1.6425802e-05, 0.008586565, 0.000554268, 2.736421e-06, 2.4486577e-05, 3.7538553e-06, 0.0016136034, 0.86510915, 0.00023044694, 0.00016204642, 0.023456769, 1.2103424e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'jude ##e tan : come ##die ##nne and actress , media ##corp'
GOLD SEQ: 	 b'jude ##e tan : comedian and actress , media ##corp'
PRED SEQ:	 b'jude ##e tan : comedian and actress , media ##corp'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
