################################################################################
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'she never duplicate the success of ghost and had a string of like the scarlet letter and the ju ##ror .'
GOLD SEQ: 	 b'she never duplicate the success of ghost and had a string of like the scarlet letter and the ju ##ror .'
PRED SEQ:	 b'she never duplicate the success of ghost and had a string of like the scarlet letter and the ju ##ror .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.038987108, 0.115784116, 0.17341076, 0.0072460193, 0.09386947, 0.00013110542, 0.020780955, 0.004740509, 0.026926104, 0.0008006239, 0.023377003, 0.0031578208, 0.36919123, 6.421842e-05, 0.0003054779, 0.000116162766, 0.0007369442, 0.0006444658, 0.00036324034, 0.0006749121, 0.0001324623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the university of or ##lan ##s is a french university , in the academy of or ##lan ##s and tours .'
GOLD SEQ: 	 b'the university of or ##lan ##s is a french university , in the academy of or ##lan ##s and tours .'
PRED SEQ:	 b'the university of or ##lan ##s is a french university , in the academy of or ##lan ##s and tours .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00038236278, 0.00012980957, 1.6509966e-05, 5.5594595e-05, 0.00018847533, 0.00026016636, 0.049539283, 0.34401634, 0.19218415, 0.01479533, 0.00012991038, 0.10849707, 7.311436e-05, 0.008197671, 1.610379e-05, 3.163594e-05, 4.4933906e-05, 0.00010057695, 4.7552687e-05, 0.0015242826, 1.1440692e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'there are also several restaurants , including blue eyed mary ##s , mi ##k . sa , and tuscany .'
GOLD SEQ: 	 b'there are also several restaurants , including blue eyed mary ##s , mi ##k . sa , and tuscany .'
PRED SEQ:	 b'there are also several restaurants , including blue eyed mary ##s , mi ##k . sa , and tuscany .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.004999276, 0.0009054693, 0.0054254094, 0.3843534, 0.009096906, 8.5662046e-05, 0.019406294, 0.00034365573, 0.00039744665, 0.0024417252, 0.009408438, 0.00018457975, 0.07008283, 0.20234185, 0.024231218, 0.14415579, 0.000119405086, 0.0030295167, 0.16689837, 0.0005785771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'fort manuel de co ##chi ##m , as it was named , was the first portuguese fort in asia .'
GOLD SEQ: 	 b'fort manuel de co ##chi ##m , as it was named , was the first portuguese fort in asia .'
PRED SEQ:	 b'fort manuel de co ##chi ##m , as it was named , was the first portuguese fort in asia .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0074673486, 0.00011412631, 2.8882476e-05, 1.2407259e-05, 9.252377e-05, 7.775995e-05, 7.680515e-06, 0.0014712237, 4.6375004e-05, 0.00011072905, 0.0006930348, 1.0225421e-05, 0.18102413, 0.00020850165, 0.004831656, 0.013034359, 0.18007588, 0.015860107, 0.5535324, 1.4979195e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"the company ' s flagship product is ability office professional , the edition of their office suite ."
GOLD SEQ: 	 b"the company ' s flagship product is ability office professional , the edition of their office suite ."
PRED SEQ:	 b"the company ' s flagship product is ability office professional , the edition of their office suite ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00023935025, 0.0001092243, 3.5684523e-06, 6.0880643e-06, 0.8752233, 0.00032473786, 1.4928313e-05, 0.005140752, 1.8665321e-05, 5.388905e-05, 3.1023408e-06, 0.015876058, 0.0012261034, 3.148477e-06, 0.008155955, 1.355362e-05, 6.68481e-05, 2.847186e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'chemical ##ly , the sheet is in ##ert , with a ni ##l ph factor .'
GOLD SEQ: 	 b'chemical ##ly , the sheet is in ##ert , with a ni ##l ph factor .'
PRED SEQ:	 b'chemical ##ly , the sheet is in ##ert , with a ni ##l ph factor .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.034236163, 0.05354449, 5.832899e-06, 4.6112393e-05, 0.008813641, 0.02800183, 0.049916368, 0.09775387, 8.586438e-05, 0.036153663, 0.020702658, 0.257899, 0.3693552, 0.15417738, 0.057695746, 3.5984798e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the ra ##l then says goodbye to tr ##oi and returns to face .'
GOLD SEQ: 	 b'the ra ##l then says goodbye to tr ##oi and returns to face .'
PRED SEQ:	 b'the ra ##l then says goodbye to tr ##oi and returns to face .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.03845138, 0.08371272, 0.10576056, 0.1048171, 0.019861124, 0.025303347, 9.959013e-05, 0.08527907, 0.07010047, 0.004673023, 0.12159301, 0.0026604442, 0.26780075, 0.0009305846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"of the korean girl group girls ' generation ."
GOLD SEQ: 	 b"of the korean girl group girls ' generation ."
PRED SEQ:	 b"of the korean girl group girls ' generation ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.034548484, 0.06340007, 0.23349519, 0.5343038, 0.013744435, 0.0009631697, 0.00010382549, 0.002480853, 0.0001968602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'dave matthews band ( also known by the acronym d ##mb ) is a jam ##ming american rock band , originally formed in charlotte ##sville , virginia in 1991 by singer and guitarist dave matthews , saxophonist le ##roi moore , bassist stefan less ##ard , violin player boyd tin ##sley , drummer carter beau ##ford , and keyboardist peter gr ##ies ##ar ( who left the band in 1993 ) .'
GOLD SEQ: 	 b'dave matthews band ( also known by the acronym d ##mb ) is a jam ##ming american rock band , originally formed in charlotte ##sville , virginia in 1991 by singer and guitarist dave matthews , saxophonist le ##roi moore , bassist stefan less ##ard , violin player boyd tin ##sley , drummer carter beau ##ford , and keyboardist peter gr ##ies ##ar ( who left the band in 1993 ) .'
PRED SEQ:	 b'dave matthews band ( also known by the acronym d ##mb ) is a jam ##ming american rock band , originally formed in charlotte ##sville , virginia in 1991 by singer and guitarist dave matthews , saxophonist le ##roi moore , bassist stefan less ##ard , violin player boyd tin ##sley , drummer carter beau ##ford , and keyboardist peter gr ##ies ##ar ( who left the band in 1993 ) .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.00012129006, 1.811316e-05, 4.4254693e-06, 2.1025426e-06, 0.0007121561, 7.2518296e-06, 4.601544e-06, 8.412612e-06, 0.008296054, 1.2835514e-05, 5.309064e-06, 1.8849986e-06, 9.256549e-06, 0.008648814, 0.21457261, 0.6649737, 0.2022355, 0.12305517, 3.289701e-05, 4.1142544e-06, 0.0006298209, 8.655971e-06, 2.9235634e-06, 6.8345266e-06, 5.0264516e-06, 1.7481173e-06, 2.4237846e-05, 3.116031e-06, 3.1756738e-06, 2.8245684e-06, 1.8873659e-06, 1.8109524e-06, 2.156424e-06, 2.9913926e-06, 1.8681476e-06, 1.6763244e-06, 4.750941e-06, 5.3998747e-06, 1.1898803e-05, 2.432782e-06, 1.6787511e-06, 3.5406551e-06, 6.144186e-06, 3.289439e-06, 2.989345e-06, 1.7371287e-06, 3.1689062e-06, 2.6534497e-06, 5.4788875e-06, 2.9894647e-06, 2.0269517e-06, 1.6705217e-06, 3.323995e-06, 3.1350867e-06, 2.8904235e-06, 2.2991926e-06, 1.6759135e-06, 3.1057775e-06, 1.1001237e-05, 4.385146e-06, 2.8286308e-06, 5.040127e-06, 3.885685e-06, 2.1277203e-06, 8.113699e-06, 3.328294e-05, 2.0880732e-06, 4.782622e-06, 3.2932937e-06, 2.7678586e-06, 1.8465541e-06, 2.2303036e-06]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'neo ##col ##onia ##lism , neo - colonial ##ism or neo - imperialism is the practice of using threats , globalization and cultural imperialism to influence a developing country in lieu of direct military control ( imperialism ) or indirect political control ( he ##ge ##mony ) .'
GOLD SEQ: 	 b'neo ##col ##onia ##lism , neo - colonial ##ism or neo - imperialism is the practice of using threats , globalization and cultural imperialism to influence a developing country in lieu of direct military control ( imperialism ) or indirect political control ( he ##ge ##mony ) .'
PRED SEQ:	 b'neo ##col ##onia ##lism , neo - colonial ##ism or neo - imperialism is the practice of using threats , globalization and cultural imperialism to influence a developing country in lieu of direct military control ( imperialism ) or indirect political control ( he ##ge ##mony ) .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.011635718, 0.0014236788, 0.0006920558, 0.00041747035, 4.62659e-05, 0.0009934026, 0.00025406457, 0.0029556982, 0.0003618759, 0.00034427768, 0.0036356035, 0.001075283, 0.00480683, 0.013127483, 0.00423261, 0.02210848, 0.00026863877, 0.030994821, 0.3222791, 0.00026070914, 0.008971326, 0.0004562905, 0.01685919, 0.025330398, 0.00034890432, 0.07802964, 0.00031672997, 0.013923842, 0.006939647, 2.1608894e-05, 0.00030406838, 1.4627994e-05, 0.000757088, 0.00026942109, 0.0006785754, 4.428643e-05, 0.0055035655, 6.7433166e-06, 0.00040582087, 0.0022950494, 0.00022422816, 0.0007897324, 5.6222318e-05, 0.017715301, 0.0041894987, 0.012376428, 1.9209023e-05, 3.5240955e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'it has a natural topography and is of interest to scientists and naturalist ##s due to the number of species of endemic flora and fauna which have existed in isolation and und ##ist ##urbed by human habitat ##ion .'
GOLD SEQ: 	 b'it has a natural topography and is of interest to scientists and naturalist ##s due to the number of species of endemic flora and fauna which have existed in isolation and und ##ist ##urbed by human habitat ##ion .'
PRED SEQ:	 b'it has a natural topography and is of interest to scientists and naturalist ##s due to the number of species of endemic flora and fauna which have existed in isolation and und ##ist ##urbed by human habitat ##ion .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.18406615, 0.22619833, 0.08462335, 0.017892107, 0.008346269, 0.0039530788, 0.014657041, 0.022169681, 0.009331045, 0.00015227168, 0.014987024, 0.00050739705, 0.0025744962, 0.017333973, 0.030450018, 8.876379e-05, 0.00088753086, 0.0060861437, 4.614389e-05, 0.00078294735, 9.114897e-05, 0.051978733, 9.3059454e-05, 1.8496774e-05, 0.00013874788, 0.022973366, 0.017086377, 0.04684483, 0.00024827485, 0.005829447, 0.0005737755, 0.009455931, 0.0041249827, 0.008505325, 0.0001344999, 0.01599796, 0.0012531034, 0.0014118918, 4.832513e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the en ##cy ##cl ##op ##dia dramatic ##a makes attempts to weed out wi ##ki pages that are " un ##fu ##nn ##y " , a term for which the encyclopedia has its own definition .'
GOLD SEQ: 	 b'the en ##cy ##cl ##op ##dia dramatic ##a makes attempts to weed out wi ##ki pages that are " un ##fu ##nn ##y " , a term for which the encyclopedia has its own definition .'
PRED SEQ:	 b'the en ##cy ##cl ##op ##dia dramatic ##a makes attempts to weed out wi ##ki pages that are " un ##fu ##nn ##y " , a term for which the encyclopedia has its own definition .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00078762654, 9.3606635e-05, 8.608442e-05, 4.7955666e-05, 0.00019818534, 0.00027188906, 0.0023718036, 0.00011613576, 0.32644668, 0.24123636, 0.00032227425, 0.098216, 0.0019336832, 0.0011178293, 0.00046466966, 0.00020144391, 0.010176361, 0.05579829, 2.3661672e-05, 0.0012883879, 0.0017365227, 0.0011916613, 0.0008870232, 8.014746e-06, 8.821266e-06, 0.0040704934, 0.00019720249, 8.329873e-05, 0.0032081937, 0.00017266799, 0.0009812663, 0.012779885, 0.0023531434, 0.004839183, 0.0025536264, 1.242258e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'he was killed in moscow for war crimes in 1947 of which he has been rehab ##ili ##tated by the military prosecutor in moscow in april 1996 almost fifty years after his death .'
GOLD SEQ: 	 b'he was killed in moscow for war crimes in 1947 of which he has been rehab ##ili ##tated by the military prosecutor in moscow in april 1996 almost fifty years after his death .'
PRED SEQ:	 b'he was killed in moscow for war crimes in 1947 of which he has been rehab ##ili ##tated by the military prosecutor in moscow in april 1996 almost fifty years after his death .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
