################################################################################
PRED SEQ:	 b'the reason for this is that cast ##ilia ##n nationalism was the first to have been affected by the spanish crown during the revolt and war of the cast ##ilia ##n war of the communities against the spanish monarchy , between 152 ##0 and 152 ##1 .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00865354, 0.004773575, 9.4036244e-05, 0.0048167356, 0.0390959, 0.00036931492, 0.0017313508, 0.0027409925, 0.0022993663, 0.40646455, 0.022656634, 0.0004813261, 0.013234636, 0.0002843555, 0.004485292, 0.00078889454, 0.30953193, 4.3023196e-05, 1.3178459e-05, 0.00028526245, 0.00013027979, 1.7943363e-05, 1.4250996e-05, 0.001850263, 4.3446755e-05, 0.00012069117, 2.5673919e-05, 1.3429717e-05, 0.0001974953, 0.00052832527, 0.00024139318, 6.418768e-05, 2.7362923e-05, 4.6741257e-05, 0.005648584, 0.00093852734, 1.0268007e-05, 0.00010909772, 7.582916e-05, 5.551776e-06, 3.0330944e-05, 8.399161e-06, 4.102411e-06, 9.7055145e-06, 8.707272e-06, 4.4605954e-06, 6.756268e-06, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the americas may alternatively be referred to as america ; however , america may be ambiguous as , in english and several other languages , it can refer to either this entire land ##mas ##s or just the united states of america .'
GOLD SEQ: 	 b'the americas may alternatively be referred to as america ; however , america may be ambiguous as , in english and several other languages , it can refer to either this entire land ##mas ##s or just the united states of america .'
PRED SEQ:	 b'the americas may alternatively be referred to as america ; however , america may be ambiguous as , in english and several other languages , it can refer to either this entire land ##mas ##s or just the united states of america .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.00087422394, 0.0012444509, 0.0009227717, 0.053236276, 9.798161e-06, 0.00038592043, 2.3266246e-05, 0.00070184725, 0.0020473793, 1.7560693e-05, 0.0014055148, 5.4624998e-06, 0.00096364424, 0.007527205, 0.0004646159, 0.15383004, 0.00086214184, 4.412014e-06, 9.46247e-06, 0.0060559567, 4.2878033e-05, 0.102415465, 0.04563427, 0.012990016, 3.3913655e-06, 0.0010370738, 0.00048834493, 4.2769243e-05, 5.1244297e-06, 0.00022973548, 0.018591493, 0.05665454, 0.0064751026, 0.018263793, 0.013304117, 7.391979e-05, 0.3193546, 2.2271272e-05, 0.00020834782, 2.4495243e-05, 9.0139e-06, 2.04538e-05, 4.7025333e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'russian battle tanks include t ##34 , the most well - known tank design of world war ii , and further tanks of t - series , including the most produced tank in history , t ##54 / 55 .'
GOLD SEQ: 	 b'russian battle tanks include t ##34 , the most well - known tank design of world war ii , and further tanks of t - series , including the most produced tank in history , t ##54 / 55 .'
PRED SEQ:	 b'russian battle tanks include t ##34 , the most well - known tank design of world war ii , and further tanks of t - series , including the most produced tank in history , t ##54 / 55 .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0034173732, 0.0002527987, 2.9491126e-05, 0.00048167133, 1.8406046e-05, 3.3486536e-05, 4.9831797e-06, 7.645359e-05, 0.0053021666, 0.86960965, 0.96235126, 0.87768614, 2.7198399e-05, 0.0025585904, 3.5323697e-05, 5.2878977e-06, 5.924838e-06, 3.668618e-06, 1.7805025e-06, 1.7451674e-05, 0.0025870858, 2.0386851e-05, 8.578077e-06, 1.06184625e-05, 1.0534253e-05, 2.2992821e-05, 1.9624529e-06, 0.0060198777, 9.7887e-06, 0.00014893644, 0.00045021987, 6.394794e-05, 6.301021e-06, 0.00025244005, 5.381193e-06, 6.155321e-05, 2.3506755e-05, 0.0005077587, 1.4877843e-05, 7.715995e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"van he ##ls ##ing is a member of a large organization called the knights of the holy order who protect human ##kind from an evil they ' have no idea even exists ' ."
GOLD SEQ: 	 b"van he ##ls ##ing is a member of a large organization called the knights of the holy order who protect human ##kind from an evil they ' have no idea even exists ' ."
PRED SEQ:	 b"van he ##ls ##ing is a member of a large organization called the knights of the holy order who protect human ##kind from an evil they ' have no idea even exists ' ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [6.678285e-05, 8.266344e-06, 2.8459337e-05, 6.270246e-06, 8.49799e-05, 1.2351818e-05, 6.593256e-06, 1.2892543e-06, 1.1156951e-05, 0.062292915, 1.7647386e-05, 1.0337678e-05, 1.3914844e-06, 1.9968097e-06, 1.23324e-06, 1.1558136e-06, 6.1559217e-06, 2.3334717e-06, 0.0051967064, 0.043656785, 0.5675064, 0.74319273, 6.326123e-05, 0.010139763, 0.007942621, 3.1077543e-05, 1.5350477e-06, 2.1767696e-06, 1.8679586e-06, 2.2708095e-06, 7.4971875e-05, 4.193097e-06, 2.361257e-06, 1.3941011e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'@ the granada theater is a 2005 live album by the get up kids , announced the same day that the band announced that they would be breaking up after ten years .'
GOLD SEQ: 	 b'@ the granada theater is a 2005 live album by the get up kids , announced the same day that the band announced that they would be breaking up after ten years .'
PRED SEQ:	 b'@ the granada theater is a 2005 live album by the get up kids , announced the same day that the band announced that they would be breaking up after ten years .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.01364755, 0.0009885875, 0.0040068496, 0.00044949, 0.009052525, 0.10070692, 0.007905758, 0.07954331, 0.0023965049, 0.0015801077, 0.004595934, 0.0019806167, 0.0010727033, 0.0064695706, 0.00016130722, 0.14208752, 0.00015130703, 0.00013515839, 0.0001254992, 9.464457e-05, 0.00013605696, 0.00074904587, 0.004302226, 9.9630306e-05, 0.0012691686, 0.0005743508, 0.00015362228, 0.04315809, 0.007838946, 0.16047446, 0.020067282, 0.00093522266, 8.574361e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"ra ##dley college ( st peter ' s college , ra ##dley ) is a public school situated on the edge of the village of ra ##dley near ab ##ingdon in oxfordshire ."
GOLD SEQ: 	 b"ra ##dley college ( st peter ' s college , ra ##dley ) is a public school situated on the edge of the village of ra ##dley near ab ##ingdon in oxfordshire ."
PRED SEQ:	 b"ra ##dley college ( st peter ' s college , ra ##dley ) is a public school situated on the edge of the village of ra ##dley near ab ##ingdon in oxfordshire ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0398433, 0.0003970153, 0.00014986713, 0.00011294978, 0.00056786556, 4.5972854e-05, 1.6308473e-05, 2.1518841e-05, 3.0769086e-05, 1.5108574e-05, 6.264958e-05, 7.370505e-05, 1.6774626e-05, 0.0057647433, 0.72766006, 0.23413889, 0.003449836, 0.0061006667, 0.0016747612, 7.222844e-05, 0.007489696, 8.427211e-06, 3.4221986e-05, 0.00024812267, 1.7617234e-05, 9.489879e-05, 6.5829794e-05, 0.00020701652, 9.8285534e-05, 0.00012040507, 0.00043156566, 0.00161939, 7.882526e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"lemon ##d ' s comeback was confirmed by winning his second world cycling championship road race several weeks later , beating sean kelly in the final sprint ."
GOLD SEQ: 	 b"lemon ##d ' s comeback was confirmed by winning his second world cycling championship road race several weeks later , beating sean kelly in the final sprint ."
PRED SEQ:	 b"lemon ##d ' s comeback was confirmed by winning his second world cycling championship road race several weeks later , beating sean kelly in the final sprint ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.002683126, 0.0001595873, 9.298008e-06, 2.244813e-05, 0.19815029, 3.656554e-05, 0.07234921, 5.6638237e-06, 2.9826171e-05, 5.4065786e-06, 3.9398376e-05, 9.635847e-06, 2.5237578e-06, 4.3848745e-06, 4.687623e-06, 6.6887224e-06, 0.015030806, 2.244141e-05, 4.3321365e-06, 2.9180178e-06, 0.4079401, 1.6485736e-05, 3.910343e-06, 3.292838e-06, 3.1091558e-06, 8.5420266e-05, 0.00027373552, 3.7081973e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'under the cr ##on ##quist system , the brass ##ical ##es were called the cap ##para ##les , and included among the dil ##eni ##idae .'
GOLD SEQ: 	 b'under the cr ##on ##quist system , the brass ##ical ##es were called the cap ##para ##les , and included among the dil ##eni ##idae .'
PRED SEQ:	 b'under the cr ##on ##quist system , the brass ##ical ##es were called the cap ##para ##les , and included among the dil ##eni ##idae .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.018846925, 0.0010499106, 0.0014717816, 0.00054963527, 0.0033584402, 0.017801056, 0.00046870988, 0.005658475, 0.111128256, 0.04301222, 0.015509028, 0.020460473, 0.033914894, 0.0053546596, 0.0021733544, 0.005416452, 0.0059994822, 2.8511551e-05, 0.0015493836, 0.009736325, 0.02541235, 0.0018142442, 0.14817882, 0.43870494, 0.1447487, 9.698686e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'in later years , is ##i became a clearing ##house of conservative publications and as a coordinator of the conservative intellectual movement in america .'
GOLD SEQ: 	 b'in later years , is ##i became a clearing ##house of conservative publications and as a coordinator of the conservative intellectual movement in america .'
PRED SEQ:	 b'in later years , is ##i became a clearing ##house of conservative publications and as a coordinator of the conservative intellectual movement in america .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0007365566, 0.0008089684, 7.252507e-06, 9.089831e-06, 0.00300608, 0.0011109429, 0.2266977, 0.01971383, 0.29137847, 0.26555488, 2.5796755e-05, 0.3050664, 0.00078186096, 0.0003589913, 0.041871067, 0.00514698, 0.019193279, 6.4137515e-05, 0.00035526583, 0.121487856, 0.029032055, 9.932875e-05, 9.9289835e-05, 0.00052920275, 1.0535468e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'thirty - nine spectators , mainly juventus fans , were killed when liverpool fans charged a section of juventus fans .'
GOLD SEQ: 	 b'thirty - nine spectators , mainly juventus fans , were killed when liverpool fans charged a section of juventus fans .'
PRED SEQ:	 b'thirty - nine spectators , mainly juventus fans , were killed when liverpool fans charged a section of juventus fans .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0023467788, 0.000566839, 0.0048274538, 0.0012284319, 1.6908855e-06, 0.090504706, 0.0014341882, 0.00013424263, 2.0672157e-06, 0.00042034732, 0.47086123, 1.8852663e-05, 0.00035049842, 5.429946e-05, 0.16850649, 0.0012122229, 0.024476988, 5.1053034e-06, 0.0004967163, 6.3502135e-05, 2.7268707e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'gma ##il sorts e - mail only by conversations ( threads ) , which is a problem for large conversations .'
GOLD SEQ: 	 b'gma ##il sorts e - mail only by conversations ( threads ) , which is a problem for large conversations .'
PRED SEQ:	 b'gma ##il sorts e - mail only by conversations ( threads ) , which is a problem for large conversations .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.022659957, 0.17325713, 0.061868403, 3.497369e-05, 1.7982491e-05, 0.00016134536, 0.044424597, 5.819762e-05, 0.00012603193, 5.909749e-06, 6.771651e-05, 6.392531e-06, 6.7756127e-06, 0.010913961, 0.18210906, 0.018104743, 0.3443886, 0.00022136235, 0.019327462, 0.0003770672, 2.1013075e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'he enjoys the most well known bread ##fr ##uit , which is good in many dishes but best baked .'
GOLD SEQ: 	 b'he enjoys the most well known bread ##fr ##uit , which is good in many dishes but best baked .'
PRED SEQ:	 b'he enjoys the most well known bread ##fr ##uit , which is good in many dishes but best baked .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0007152263, 0.83311695, 4.7431127e-05, 6.859574e-05, 0.0008871074, 0.00047203412, 2.0379757e-05, 0.00015710905, 0.00013158334, 1.046774e-06, 9.129238e-06, 0.0017591537, 0.019296834, 2.9544503e-06, 0.00014979982, 3.944156e-06, 0.0006412865, 0.012505625, 1.9795236e-05, 1.8107418e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'the hoax claims are generally dismissed as basel ##ess by knowledge ##able scientists , technicians and engineers .'
GOLD SEQ: 	 b'the hoax claims are generally dismissed as basel ##ess by knowledge ##able scientists , technicians and engineers .'
PRED SEQ:	 b'the hoax claims are generally dismissed as basel ##ess by knowledge ##able scientists , technicians and engineers .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.0025344098, 0.39971733, 0.0099199945, 0.0003225899, 0.08450954, 0.03742595, 1.9234925e-05, 0.001766632, 0.0041805403, 2.9906405e-05, 0.12684676, 0.14164148, 5.6060697e-05, 2.4152664e-06, 2.8092347e-05, 2.8635627e-06, 7.500514e-06, 4.405329e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'clifton ham ##pd ##en is a village located in south oxfordshire on the river thames .'
GOLD SEQ: 	 b'clifton ham ##pd ##en is a village located in south oxfordshire on the river thames .'
PRED SEQ:	 b'clifton ham ##pd ##en is a village located in south oxfordshire on the river thames .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.06522843, 0.002872887, 0.014568606, 0.0041323886, 0.009015268, 0.5991714, 0.019687353, 0.004145393, 0.002148488, 0.096893355, 0.00780945, 0.025378633, 0.00010075089, 0.00016838376, 0.0014645617, 0.00033653143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b'those who cases were accused of bo ##ume ##die ##ne v . bush .'
GOLD SEQ: 	 b'those who cases were accused of bo ##ume ##die ##ne v . bush .'
PRED SEQ:	 b'those who cases were accused of bo ##ume ##die ##ne v . bush .'
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]
PRED DIST: 	 [0.1523277, 0.23997125, 0.022033704, 0.11278356, 0.035636462, 0.0002358134, 0.02446256, 0.051771022, 0.1825105, 0.14103921, 0.00664374, 0.0037091959, 0.0038298194, 0.0004521542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"the program began as a young greek boy sailed into the stadium on a ' paper - ship ' waving the host nation ' s flag to music by had ##ji ##dak ##is and then a cent ##aur appeared , followed by a gigantic head of a cy ##cl ##adi ##c fig ##uri ##ne which eventually broke into many pieces symbol ##ising the greek islands ."
GOLD SEQ: 	 b"the program began as a young greek boy sailed into the stadium on a ' paper - ship ' waving the host nation ' s flag to music by had ##ji ##dak ##is and then a cent ##aur appeared , followed by a gigantic head of a cy ##cl ##adi ##c fig ##uri ##ne which eventually broke into many pieces symbol ##ising the greek islands ."
PRED SEQ:	 b"the program began as a young greek boy sailed into the stadium on a ' paper - ship ' waving the host nation ' s flag to music by had ##ji ##dak ##is and then a cent ##aur appeared , followed by a gigantic head of a cy ##cl ##adi ##c fig ##uri ##ne which eventually broke into many pieces symbol ##ising the greek islands ."
GOLD DIST: 	 [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
PRED DIST: 	 [0.0015501317, 0.0029794117, 0.0010546182, 7.398122e-05, 0.0001495863, 0.036529705, 0.25852957, 0.12443618, 0.012997697, 0.0001982205, 6.723097e-05, 0.010411954, 7.945874e-05, 0.00038142258, 0.0010381148, 0.0075997566, 0.0050911643, 0.0013881477, 0.00014557538, 0.004001291, 3.992113e-05, 0.0010972322, 0.0052698855, 1.3827161e-05, 4.0180505e-05, 0.00047252458, 0.0036967953, 0.12595616, 0.029409451, 0.005938524, 0.003025731, 0.0030147326, 0.007212734, 6.648667e-05, 0.00092655513, 0.000100661964, 0.0019350603, 0.002721103, 0.0075112954, 1.2664595e-05, 0.00014597402, 1.4977309e-05, 3.7991496e-05, 0.053880226, 0.00091113715, 3.377882e-05, 0.00010775333, 0.001393572, 0.0003175636, 0.0018033534, 0.0021241868, 0.0049282694, 0.0036199684, 0.0012012251, 0.00026239338, 0.026152037, 0.0025743183, 2.069928e-05, 0.0009946603, 0.0006530172, 0.112532556, 0.18331948, 0.007870307, 0.024364965, 0.0009481266, 2.5910294e-05]
GOLD TOK: 	 []
PRED TOK: 	 []
################################################################################
IN SEQ: 	 b"in june 1923 , when prime minister aleksandr st ##am ##bol ##ii ##ski was deposed through a coup d ' ta ##t , st ##am ##bol ##ii ##ski ' s communists , who were initially reluctant to intervene , organized an uprising against alexander ts ##an ##kov ."
GOLD SEQ: 	 b"in june 1923 , when prime minister aleksandr st ##am ##bol ##ii ##ski was deposed through a coup d ' ta ##t , st ##am ##bol ##ii ##ski ' s communists , who were initially reluctant to intervene , organized an uprising against alexander ts ##an ##kov ."
